-0.180768,0.458463,0.404345,89.376,179.098,-27.224
-0.207198,0.435096,0.456763,30.489,178.839,-66.052
-0.207197,0.435089,0.385334,112.632,177.736,16.058
-0.064024,0.498219,0.339786,159.745,177.736,16.075
-0.115519,0.455054,0.516222,142.065,177.735,16.102
,,,,,
,,,,,
,,,,,
-0.000180768,0.000458463,0.000404345,,,
-0.000207198,0.000435096,0.000456763,,,
-0.000207197,0.000435089,0.000385334,,,
-0.000064024,0.000498219,0.000339786,,,
-0.000115519,0.000455054,0.000516222,,,
